cycle number	Ecell/V	<I>/mA	time/s	
2.000000000000000E+000	2.3573575E+000	-7.473163310202882E-001	1.629428777393710E+004
2.000000000000000E+000	2.3566065E+000	-7.473252828579735E-001	1.629443977394432E+004
2.000000000000000E+000	2.3558414E+000	-7.473728702397078E-001	1.629459377395164E+004
2.000000000000000E+000	2.3550539E+000	-7.473611181876709E-001	1.629474577395886E+004
2.000000000000000E+000	2.3542979E+000	-7.474433072434765E-001	1.629489777396608E+004
2.000000000000000E+000	2.3535028E+000	-7.480295768456955E-001	1.629505177397339E+004
2.000000000000000E+000	2.3527813E+000	-7.483181566418740E-001	1.629520377398061E+004
2.000000000000000E+000	2.3519692E+000	-7.485479279323126E-001	1.629535577398783E+004
2.000000000000000E+000	2.3511994E+000	-7.488322860847029E-001	1.629550977399515E+004
2.000000000000000E+000	2.3504679E+000	-7.483774585784602E-001	1.629566177400236E+004
2.000000000000000E+000	2.3497179E+000	-7.485785952287216E-001	1.629581377400958E+004
2.000000000000000E+000	2.3489683E+000	-7.489825229027449E-001	1.629596677401685E+004
2.000000000000000E+000	2.3481894E+000	-7.487730464485809E-001	1.629611977402412E+004
2.000000000000000E+000	2.3474190E+000	-7.486739763924595E-001	1.629627177403134E+004
2.000000000000000E+000	2.3466582E+000	-7.489063147132615E-001	1.629642377403856E+004
2.000000000000000E+000	2.3458505E+000	-7.490814421544041E-001	1.629657777404587E+004
2.000000000000000E+000	2.3451643E+000	-7.494166368919597E-001	1.629672977405309E+004
2.000000000000000E+000	2.3443797E+000	-7.495002462256046E-001	1.629688177406031E+004
2.000000000000000E+000	2.3435898E+000	-7.494931896882386E-001	1.629703577406763E+004
2.000000000000000E+000	2.3428681E+000	-7.492820926150205E-001	1.629718777407485E+004
2.000000000000000E+000	2.3420858E+000	-7.492598264414887E-001	1.629733977408207E+004
2.000000000000000E+000	2.3412902E+000	-7.496531137311067E-001	1.629749377408938E+004
2.000000000000000E+000	2.3405347E+000	-7.496778940132003E-001	1.629764577409660E+004
2.000000000000000E+000	2.3397946E+000	-7.500214849007616E-001	1.629779777410382E+004
2.000000000000000E+000	2.3390343E+000	-7.500889877260808E-001	1.629795077411109E+004
2.000000000000000E+000	2.3382709E+000	-7.502177199675995E-001	1.629810377411835E+004
2.000000000000000E+000	2.3374898E+000	-7.502025855439056E-001	1.629825577412557E+004
2.000000000000000E+000	2.3367393E+000	-7.501597599119858E-001	1.629840777413279E+004
2.000000000000000E+000	2.3359938E+000	-7.502709467670670E-001	1.629856177414011E+004
2.000000000000000E+000	2.3352304E+000	-7.505898382558325E-001	1.629871377414733E+004
2.000000000000000E+000	2.3344460E+000	-7.511735158237443E-001	1.629886577415455E+004
2.000000000000000E+000	2.3336604E+000	-7.512349901018585E-001	1.629901977416186E+004
2.000000000000000E+000	2.3329690E+000	-7.512650262799987E-001	1.629917177416908E+004
2.000000000000000E+000	2.3321815E+000	-7.512740970739724E-001	1.629932377417630E+004
2.000000000000000E+000	2.3314216E+000	-7.510929118047966E-001	1.629947777418362E+004
2.000000000000000E+000	2.3306017E+000	-7.512097623574387E-001	1.629962977419083E+004
2.000000000000000E+000	2.3299003E+000	-7.512837677356461E-001	1.629978177419805E+004
2.000000000000000E+000	2.3291111E+000	-7.512993718398731E-001	1.629993477420532E+004
2.000000000000000E+000	2.3283021E+000	-7.512611004521759E-001	1.630008777421259E+004
2.000000000000000E+000	2.3275378E+000	-7.515978582936231E-001	1.630023977421981E+004
2.000000000000000E+000	2.3267627E+000	-7.518431460986523E-001	1.630039177422703E+004
2.000000000000000E+000	2.3260334E+000	-7.520338982622832E-001	1.630054577423434E+004
2.000000000000000E+000	2.3252680E+000	-7.521484513053853E-001	1.630069777424156E+004
2.000000000000000E+000	2.3245325E+000	-7.527159971099984E-001	1.630084977424878E+004
2.000000000000000E+000	2.3237815E+000	-7.528158374375002E-001	1.630100377425610E+004
2.000000000000000E+000	2.3229673E+000	-7.529771242124950E-001	1.630115577426332E+004
2.000000000000000E+000	2.3222425E+000	-7.533730584386511E-001	1.630130777427054E+004
2.000000000000000E+000	2.3214734E+000	-7.535066413813087E-001	1.630146177427785E+004
2.000000000000000E+000	2.3206878E+000	-7.534183664138325E-001	1.630161377428507E+004
2.000000000000000E+000	2.3199961E+000	-7.537493484500430E-001	1.630176577429229E+004
2.000000000000000E+000	2.3191867E+000	-7.539295634589580E-001	1.630191877429956E+004
2.000000000000000E+000	2.3184187E+000	-7.544235395882701E-001	1.630207177430682E+004
2.000000000000000E+000	2.3176286E+000	-7.546046958403081E-001	1.630222377431404E+004
2.000000000000000E+000	2.3168445E+000	-7.544969723797657E-001	1.630237577432126E+004
2.000000000000000E+000	2.3161006E+000	-7.543683992458874E-001	1.630252977432858E+004
2.000000000000000E+000	2.3153346E+000	-7.541821846952210E-001	1.630268177433580E+004
2.000000000000000E+000	2.3145845E+000	-7.544960964567057E-001	1.630283377434302E+004
2.000000000000000E+000	2.3138134E+000	-7.548745877307942E-001	1.630298777435033E+004
2.000000000000000E+000	2.3130529E+000	-7.549611843895541E-001	1.630313977435755E+004
2.000000000000000E+000	2.3123443E+000	-7.549226937043443E-001	1.630329177436477E+004
2.000000000000000E+000	2.3115444E+000	-7.549613488170692E-001	1.630344577437209E+004
2.000000000000000E+000	2.3107438E+000	-7.550006896536612E-001	1.630359777437930E+004
2.000000000000000E+000	2.3100574E+000	-7.551612762049436E-001	1.630374977438652E+004
2.000000000000000E+000	2.3092608E+000	-7.551724521194583E-001	1.630390377439384E+004
2.000000000000000E+000	2.3085136E+000	-7.554486141533605E-001	1.630405577440106E+004
2.000000000000000E+000	2.3077435E+000	-7.555200516113212E-001	1.630420777440828E+004
2.000000000000000E+000	2.3069887E+000	-7.552148021181804E-001	1.630435977441550E+004
2.000000000000000E+000	2.3062451E+000	-7.557151377445321E-001	1.630451377442281E+004
2.000000000000000E+000	2.3054352E+000	-7.562579176273090E-001	1.630466577443003E+004
2.000000000000000E+000	2.3046646E+000	-7.562086160536801E-001	1.630481777443725E+004
2.000000000000000E+000	2.3038599E+000	-7.561711960884416E-001	1.630497177444457E+004
2.000000000000000E+000	2.3031344E+000	-7.564008163781155E-001	1.630512377445179E+004
2.000000000000000E+000	2.3023915E+000	-7.563928279249268E-001	1.630527577445901E+004
2.000000000000000E+000	2.3016014E+000	-7.566541914394094E-001	1.630542977446632E+004
2.000000000000000E+000	2.3008649E+000	-7.568415088068683E-001	1.630558177447354E+004
2.000000000000000E+000	2.3000944E+000	-7.575101500651868E-001	1.630573377448076E+004
2.000000000000000E+000	2.2992918E+000	-7.575659713694995E-001	1.630588677448803E+004
2.000000000000000E+000	2.2985766E+000	-7.574925802525918E-001	1.630603977449529E+004
2.000000000000000E+000	2.2977660E+000	-7.578333514007554E-001	1.630619177450251E+004
2.000000000000000E+000	2.2970355E+000	-7.578149367935194E-001	1.630634377450973E+004
2.000000000000000E+000	2.2962475E+000	-7.579999068180499E-001	1.630649777451705E+004
2.000000000000000E+000	2.2955072E+000	-7.584383538913264E-001	1.630664977452427E+004
2.000000000000000E+000	2.2948208E+000	-7.585342604693128E-001	1.630680177453149E+004
2.000000000000000E+000	2.2939653E+000	-7.586196024119167E-001	1.630695577453880E+004
2.000000000000000E+000	2.2932594E+000	-7.587768236301677E-001	1.630710777454602E+004
2.000000000000000E+000	2.2924929E+000	-7.586462356551467E-001	1.630725977455324E+004
2.000000000000000E+000	2.2917161E+000	-7.589632856290973E-001	1.630741377456055E+004
2.000000000000000E+000	2.2909813E+000	-7.593470160572404E-001	1.630756577456777E+004
2.000000000000000E+000	2.2901757E+000	-7.593707328692823E-001	1.630771777457499E+004
2.000000000000000E+000	2.2893934E+000	-7.591489127267863E-001	1.630787177458231E+004
2.000000000000000E+000	2.2886679E+000	-7.593483660692932E-001	1.630802377458953E+004
2.000000000000000E+000	2.2878869E+000	-7.596693920185338E-001	1.630817577459675E+004
2.000000000000000E+000	2.2871423E+000	-7.598845503648501E-001	1.630832777460397E+004
2.000000000000000E+000	2.2863188E+000	-7.602049390364449E-001	1.630848177461128E+004
2.000000000000000E+000	2.2856088E+000	-7.603408989411520E-001	1.630863377461850E+004
2.000000000000000E+000	2.2848723E+000	-7.601528412267680E-001	1.630878577462572E+004
2.000000000000000E+000	2.2840533E+000	-7.606432824035725E-001	1.630893977463304E+004
2.000000000000000E+000	2.2833614E+000	-7.609747247704970E-001	1.630909177464026E+004
2.000000000000000E+000	2.2825780E+000	-7.608981992377597E-001	1.630924377464748E+004
2.000000000000000E+000	2.2818079E+000	-7.608071779897703E-001	1.630939777465479E+004
2.000000000000000E+000	2.2810721E+000	-7.609665368877758E-001	1.630954977466201E+004
2.000000000000000E+000	2.2802913E+000	-7.611254683981450E-001	1.630970177466923E+004
2.000000000000000E+000	2.2795019E+000	-7.613500007835956E-001	1.630985477467650E+004
2.000000000000000E+000	2.2787290E+000	-7.614975148502214E-001	1.631000777468376E+004
2.000000000000000E+000	2.2780185E+000	-7.617055766057654E-001	1.631015977469098E+004
2.000000000000000E+000	2.2772226E+000	-7.616935343998508E-001	1.631031177469820E+004
2.000000000000000E+000	2.2764454E+000	-7.621286206331277E-001	1.631046577470552E+004
2.000000000000000E+000	2.2757144E+000	-7.623965853620192E-001	1.631061777471274E+004
2.000000000000000E+000	2.2749343E+000	-7.625520065932871E-001	1.631076977471996E+004
2.000000000000000E+000	2.2741635E+000	-7.626953643138163E-001	1.631092377472727E+004
2.000000000000000E+000	2.2733679E+000	-7.626810479621255E-001	1.631107577473449E+004
2.000000000000000E+000	2.2726600E+000	-7.626255915720499E-001	1.631122777474171E+004
2.000000000000000E+000	2.2718844E+000	-7.628796846459718E-001	1.631138177474902E+004
2.000000000000000E+000	2.2711637E+000	-7.632369986392837E-001	1.631153377475624E+004
2.000000000000000E+000	2.2703586E+000	-7.633009985071872E-001	1.631168577476346E+004
2.000000000000000E+000	2.2696252E+000	-7.634627293943650E-001	1.631183977477078E+004
2.000000000000000E+000	2.2688160E+000	-7.637036307267771E-001	1.631199177477800E+004
2.000000000000000E+000	2.2680948E+000	-7.637147961284692E-001	1.631214377478522E+004
2.000000000000000E+000	2.2672701E+000	-7.642230587712646E-001	1.631229577479244E+004
2.000000000000000E+000	2.2665410E+000	-7.644766169475883E-001	1.631244977479975E+004
2.000000000000000E+000	2.2658057E+000	-7.647747148517574E-001	1.631260177480697E+004
2.000000000000000E+000	2.2650347E+000	-7.650877122071487E-001	1.631275377481419E+004
2.000000000000000E+000	2.2642548E+000	-7.652960270992226E-001	1.631290777482151E+004
2.000000000000000E+000	2.2634797E+000	-7.656305114143205E-001	1.631305977482873E+004
2.000000000000000E+000	2.2627418E+000	-7.655799992085914E-001	1.631321177483595E+004
2.000000000000000E+000	2.2619016E+000	-7.659676850662152E-001	1.631336577484326E+004
2.000000000000000E+000	2.2611802E+000	-7.664835694435759E-001	1.631351777485048E+004
2.000000000000000E+000	2.2604353E+000	-7.660168208164428E-001	1.631366977485770E+004
2.000000000000000E+000	2.2596629E+000	-7.658181123662322E-001	1.631382377486501E+004
2.000000000000000E+000	2.2589216E+000	-7.661571849826778E-001	1.631397577487223E+004
2.000000000000000E+000	2.2581518E+000	-7.663007522878651E-001	1.631412777487945E+004
2.000000000000000E+000	2.2573755E+000	-7.666759921861637E-001	1.631427977488667E+004
2.000000000000000E+000	2.2566175E+000	-7.673966958420895E-001	1.631443377489399E+004
2.000000000000000E+000	2.2558768E+000	-7.678548797389242E-001	1.631458577490121E+004
2.000000000000000E+000	2.2550869E+000	-7.679801565317984E-001	1.631473777490843E+004
2.000000000000000E+000	2.2543056E+000	-7.678019632552608E-001	1.631489177491574E+004
2.000000000000000E+000	2.2535212E+000	-7.678475342254729E-001	1.631504377492296E+004
2.000000000000000E+000	2.2528028E+000	-7.679624576077939E-001	1.631519577493018E+004
2.000000000000000E+000	2.2519934E+000	-7.683766156051117E-001	1.631534977493749E+004
2.000000000000000E+000	2.2512426E+000	-7.687742748326110E-001	1.631550177494471E+004
2.000000000000000E+000	2.2504966E+000	-7.688147546658035E-001	1.631565377495193E+004
2.000000000000000E+000	2.2497635E+000	-7.689782299223458E-001	1.631580777495925E+004
2.000000000000000E+000	2.2489238E+000	-7.691757905207535E-001	1.631595977496647E+004
2.000000000000000E+000	2.2482026E+000	-7.692996923936040E-001	1.631611177497369E+004
2.000000000000000E+000	2.2474582E+000	-7.693086169503047E-001	1.631626377498091E+004
2.000000000000000E+000	2.2466698E+000	-7.693329345461066E-001	1.631641777498822E+004
2.000000000000000E+000	2.2459135E+000	-7.694876869263636E-001	1.631656977499544E+004
2.000000000000000E+000	2.2451580E+000	-7.697694609486962E-001	1.631672177500266E+004
2.000000000000000E+000	2.2444124E+000	-7.698981591807890E-001	1.631687577500998E+004
2.000000000000000E+000	2.2435927E+000	-7.696777319042685E-001	1.631702777501720E+004
2.000000000000000E+000	2.2428546E+000	-7.694994449196688E-001	1.631717977502442E+004
2.000000000000000E+000	2.2421086E+000	-7.697538566411364E-001	1.631733377503173E+004
2.000000000000000E+000	2.2413776E+000	-7.698636177744014E-001	1.631748577503895E+004
2.000000000000000E+000	2.2405930E+000	-7.697228339590163E-001	1.631763777504617E+004
2.000000000000000E+000	2.2398295E+000	-7.697965521234531E-001	1.631779177505348E+004
2.000000000000000E+000	2.2390549E+000	-7.695390458548106E-001	1.631794377506070E+004
2.000000000000000E+000	2.2382839E+000	-7.697461254423597E-001	1.631809577506792E+004
2.000000000000000E+000	2.2375979E+000	-7.697981077156939E-001	1.631824777507514E+004
2.000000000000000E+000	2.2367849E+000	-7.702827883897445E-001	1.631840177508246E+004
2.000000000000000E+000	2.2360239E+000	-7.707559261340151E-001	1.631855377508968E+004
2.000000000000000E+000	2.2352538E+000	-7.711839278335475E-001	1.631870577509690E+004
2.000000000000000E+000	2.2344594E+000	-7.713518986517709E-001	1.631885977510421E+004
2.000000000000000E+000	2.2337165E+000	-7.710768511776207E-001	1.631901177511143E+004
2.000000000000000E+000	2.2329545E+000	-7.716955474427345E-001	1.631916377511865E+004
2.000000000000000E+000	2.2322340E+000	-7.719837481055660E-001	1.631931777512596E+004
2.000000000000000E+000	2.2314644E+000	-7.718896248598153E-001	1.631946977513318E+004
2.000000000000000E+000	2.2306838E+000	-7.722708343831410E-001	1.631962177514040E+004
2.000000000000000E+000	2.2298963E+000	-7.724903571993060E-001	1.631977577514772E+004
2.000000000000000E+000	2.2291996E+000	-7.726684561657979E-001	1.631992777515494E+004
2.000000000000000E+000	2.2283657E+000	-7.730147220299033E-001	1.632007977516216E+004
2.000000000000000E+000	2.2275991E+000	-7.734420541106832E-001	1.632023177516938E+004
2.000000000000000E+000	2.2268710E+000	-7.737927048770281E-001	1.632038577517669E+004
2.000000000000000E+000	2.2260468E+000	-7.738748217477021E-001	1.632053777518391E+004
2.000000000000000E+000	2.2253659E+000	-7.740033355299420E-001	1.632068977519113E+004
2.000000000000000E+000	2.2245309E+000	-7.745857960795330E-001	1.632084377519845E+004
2.000000000000000E+000	2.2237446E+000	-7.744186192018070E-001	1.632099577520567E+004
2.000000000000000E+000	2.2230368E+000	-7.742203150546523E-001	1.632114777521288E+004
2.000000000000000E+000	2.2222464E+000	-7.747148601752691E-001	1.632130177522020E+004
2.000000000000000E+000	2.2214658E+000	-7.747554879382559E-001	1.632145377522742E+004
2.000000000000000E+000	2.2207506E+000	-7.746607571648347E-001	1.632160577523464E+004
2.000000000000000E+000	2.2200067E+000	-7.751293132033665E-001	1.632175977524195E+004
2.000000000000000E+000	2.2191877E+000	-7.754762592950097E-001	1.632191177524917E+004
2.000000000000000E+000	2.2184472E+000	-7.761100409705133E-001	1.632206377525639E+004
2.000000000000000E+000	2.2176614E+000	-7.762842329886404E-001	1.632221577526361E+004
2.000000000000000E+000	2.2169378E+000	-7.763697962501306E-001	1.632236977527093E+004
2.000000000000000E+000	2.2161579E+000	-7.761121690796760E-001	1.632252177527815E+004
2.000000000000000E+000	2.2153828E+000	-7.762666305557628E-001	1.632267377528537E+004
2.000000000000000E+000	2.2146215E+000	-7.764515604570832E-001	1.632282777529268E+004
2.000000000000000E+000	2.2138443E+000	-7.762719972246708E-001	1.632297977529990E+004
2.000000000000000E+000	2.2130783E+000	-7.764450204525950E-001	1.632313177530712E+004
2.000000000000000E+000	2.2123477E+000	-7.765803075716153E-001	1.632328577531443E+004
2.000000000000000E+000	2.2115378E+000	-7.769728668941429E-001	1.632343777532165E+004
2.000000000000000E+000	2.2108119E+000	-7.771890566224098E-001	1.632358977532887E+004
2.000000000000000E+000	2.2100549E+000	-7.772243912190007E-001	1.632374377533619E+004
2.000000000000000E+000	2.2093132E+000	-7.773719318734544E-001	1.632389577534341E+004
2.000000000000000E+000	2.2085629E+000	-7.778847318238622E-001	1.632404777535063E+004
2.000000000000000E+000	2.2077332E+000	-7.783823436086870E-001	1.632419977535785E+004
2.000000000000000E+000	2.2070048E+000	-7.782494290284738E-001	1.632435377536516E+004
2.000000000000000E+000	2.2062390E+000	-7.779448919033136E-001	1.632450577537238E+004
2.000000000000000E+000	2.2054939E+000	-7.783508951790985E-001	1.632465777537960E+004
2.000000000000000E+000	2.2047184E+000	-7.784603365481031E-001	1.632481177538692E+004
2.000000000000000E+000	2.2038984E+000	-7.784451518548057E-001	1.632496377539414E+004
2.000000000000000E+000	2.2031653E+000	-7.786134128530779E-001	1.632511577540135E+004
2.000000000000000E+000	2.2023499E+000	-7.792123220250229E-001	1.632526977540867E+004
2.000000000000000E+000	2.2016692E+000	-7.790183963589974E-001	1.632542177541589E+004
2.000000000000000E+000	2.2009332E+000	-7.792256651598901E-001	1.632557377542311E+004
2.000000000000000E+000	2.2001796E+000	-7.796963378874291E-001	1.632572777543042E+004
2.000000000000000E+000	2.1993794E+000	-7.797800056304851E-001	1.632587977543764E+004
2.000000000000000E+000	2.1986196E+000	-7.799019599791457E-001	1.632603177544486E+004
2.000000000000000E+000	2.1978395E+000	-7.802705392241478E-001	1.632618377545208E+004
2.000000000000000E+000	2.1970568E+000	-7.804242744518390E-001	1.632633777545940E+004
2.000000000000000E+000	2.1962814E+000	-7.802835964015404E-001	1.632648977546662E+004
2.000000000000000E+000	2.1956186E+000	-7.804205832038900E-001	1.632664177547384E+004
2.000000000000000E+000	2.1947706E+000	-7.803131160380836E-001	1.632679577548115E+004
2.000000000000000E+000	2.1940663E+000	-7.803092988718312E-001	1.632694777548837E+004
2.000000000000000E+000	2.1932802E+000	-7.808413046392539E-001	1.632709977549559E+004
2.000000000000000E+000	2.1925106E+000	-7.809492703309111E-001	1.632725377550290E+004
2.000000000000000E+000	2.1917250E+000	-7.810273103642795E-001	1.632740577551012E+004
2.000000000000000E+000	2.1910250E+000	-7.812072459686839E-001	1.632755777551734E+004
2.000000000000000E+000	2.1902659E+000	-7.814638842097885E-001	1.632771177552466E+004
2.000000000000000E+000	2.1894317E+000	-7.815320002791886E-001	1.632786377553188E+004
2.000000000000000E+000	2.1886706E+000	-7.817784604601212E-001	1.632801577553910E+004
2.000000000000000E+000	2.1879199E+000	-7.822755746962198E-001	1.632816777554632E+004
2.000000000000000E+000	2.1871819E+000	-7.820597418891451E-001	1.632832177555363E+004
2.000000000000000E+000	2.1863720E+000	-7.823894702648380E-001	1.632847377556085E+004
2.000000000000000E+000	2.1856468E+000	-7.823559136350218E-001	1.632862577556807E+004
2.000000000000000E+000	2.1848710E+000	-7.825376784442053E-001	1.632877977557539E+004
2.000000000000000E+000	2.1841030E+000	-7.823513860288633E-001	1.632893177558261E+004
2.000000000000000E+000	2.1833429E+000	-7.828075481138121E-001	1.632908377558982E+004
2.000000000000000E+000	2.1825771E+000	-7.828475128710979E-001	1.632923777559714E+004
2.000000000000000E+000	2.1817968E+000	-7.835059463803340E-001	1.632938977560436E+004
2.000000000000000E+000	2.1810908E+000	-7.837942120656196E-001	1.632954177561158E+004
2.000000000000000E+000	2.1803129E+000	-7.838779671479719E-001	1.632969577561889E+004
2.000000000000000E+000	2.1795576E+000	-7.841472671447929E-001	1.632984777562611E+004
2.000000000000000E+000	2.1787417E+000	-7.842145604397688E-001	1.632999977563333E+004
2.000000000000000E+000	2.1780026E+000	-7.844808758215018E-001	1.633015277564060E+004
2.000000000000000E+000	2.1772285E+000	-7.843463091698819E-001	1.633030577564787E+004
2.000000000000000E+000	2.1764793E+000	-7.840586860928105E-001	1.633045777565509E+004
2.000000000000000E+000	2.1756837E+000	-7.843607041278138E-001	1.633060977566231E+004
2.000000000000000E+000	2.1749666E+000	-7.844434475015829E-001	1.633076377566962E+004
2.000000000000000E+000	2.1742039E+000	-7.846264962098219E-001	1.633091577567684E+004
2.000000000000000E+000	2.1734290E+000	-7.850088094136467E-001	1.633106777568406E+004
2.000000000000000E+000	2.1726336E+000	-7.853258889979871E-001	1.633122177569137E+004
2.000000000000000E+000	2.1718981E+000	-7.856266025619565E-001	1.633137377569859E+004
2.000000000000000E+000	2.1711428E+000	-7.855265417705528E-001	1.633152577570581E+004
2.000000000000000E+000	2.1703594E+000	-7.854360048888154E-001	1.633167977571313E+004
2.000000000000000E+000	2.1695793E+000	-7.857376696581149E-001	1.633183177572035E+004
2.000000000000000E+000	2.1688335E+000	-7.858092311673763E-001	1.633198377572757E+004
2.000000000000000E+000	2.1680791E+000	-7.862907920983702E-001	1.633213577573479E+004
2.000000000000000E+000	2.1673198E+000	-7.862815858242256E-001	1.633228977574210E+004
2.000000000000000E+000	2.1665552E+000	-7.864570883855215E-001	1.633244177574932E+004
2.000000000000000E+000	2.1657650E+000	-7.863375473706462E-001	1.633259377575654E+004
2.000000000000000E+000	2.1650429E+000	-7.865055146816871E-001	1.633274777576386E+004
2.000000000000000E+000	2.1642859E+000	-7.868115163606682E-001	1.633289977577107E+004
2.000000000000000E+000	2.1635103E+000	-7.869706804006924E-001	1.633305177577829E+004
2.000000000000000E+000	2.1627545E+000	-7.870972286953437E-001	1.633320577578561E+004
2.000000000000000E+000	2.1619599E+000	-7.871217424752270E-001	1.633335777579283E+004
2.000000000000000E+000	2.1612091E+000	-7.874216713552169E-001	1.633350977580005E+004
2.000000000000000E+000	2.1604898E+000	-7.872634539140742E-001	1.633366377580736E+004
2.000000000000000E+000	2.1596806E+000	-7.877235120332493E-001	1.633381577581458E+004
2.000000000000000E+000	2.1589355E+000	-7.876339768620078E-001	1.633396777582180E+004
2.000000000000000E+000	2.1581998E+000	-7.876217914444745E-001	1.633412077582907E+004
2.000000000000000E+000	2.1573966E+000	-7.878800941679227E-001	1.633427377583634E+004
2.000000000000000E+000	2.1566563E+000	-7.880589903901560E-001	1.633442577584356E+004
2.000000000000000E+000	2.1558850E+000	-7.878972874121151E-001	1.633457777585078E+004
2.000000000000000E+000	2.1551540E+000	-7.885187743209858E-001	1.633473177585809E+004
2.000000000000000E+000	2.1543767E+000	-7.887478092864164E-001	1.633488377586531E+004
2.000000000000000E+000	2.1536219E+000	-7.893164017754657E-001	1.633503577587253E+004
2.000000000000000E+000	2.1527958E+000	-7.897796056013038E-001	1.633518977587984E+004
2.000000000000000E+000	2.1520650E+000	-7.901969176806531E-001	1.633534177588706E+004
2.000000000000000E+000	2.1513200E+000	-7.905393722674319E-001	1.633549377589428E+004
2.000000000000000E+000	2.1505167E+000	-7.903582154134128E-001	1.633564777590160E+004
2.000000000000000E+000	2.1497672E+000	-7.903095666641935E-001	1.633579977590882E+004
2.000000000000000E+000	2.1489916E+000	-7.908408541136387E-001	1.633595177591604E+004
2.000000000000000E+000	2.1482310E+000	-7.914066376291058E-001	1.633610377592326E+004
2.000000000000000E+000	2.1474533E+000	-7.915304604420506E-001	1.633625777593057E+004
2.000000000000000E+000	2.1467171E+000	-7.917126171570050E-001	1.633640977593779E+004
2.000000000000000E+000	2.1459761E+000	-7.915158544599468E-001	1.633656177594501E+004
2.000000000000000E+000	2.1451910E+000	-7.915707254472599E-001	1.633671577595233E+004
2.000000000000000E+000	2.1444435E+000	-7.916961874751751E-001	1.633686777595954E+004
2.000000000000000E+000	2.1436872E+000	-7.919557379423452E-001	1.633701977596676E+004
2.000000000000000E+000	2.1429265E+000	-7.922230705147744E-001	1.633717377597408E+004
2.000000000000000E+000	2.1421521E+000	-7.925339602544685E-001	1.633732577598130E+004
2.000000000000000E+000	2.1413960E+000	-7.927271023532265E-001	1.633747777598852E+004
2.000000000000000E+000	2.1406035E+000	-7.925786506079273E-001	1.633763177599583E+004
2.000000000000000E+000	2.1398633E+000	-7.930670470714718E-001	1.633778377600305E+004
2.000000000000000E+000	2.1390634E+000	-7.933217186821020E-001	1.633793577601027E+004
2.000000000000000E+000	2.1382945E+000	-7.936357951074982E-001	1.633808877601754E+004
2.000000000000000E+000	2.1376278E+000	-7.936969470642770E-001	1.633824177602481E+004
2.000000000000000E+000	2.1368179E+000	-7.939004833162260E-001	1.633839377603203E+004
2.000000000000000E+000	2.1361120E+000	-7.939618036011353E-001	1.633854577603925E+004
2.000000000000000E+000	2.1352971E+000	-7.940717436006812E-001	1.633869977604656E+004
2.000000000000000E+000	2.1345196E+000	-7.940829321916509E-001	1.633885177605378E+004
2.000000000000000E+000	2.1337597E+000	-7.942177393589276E-001	1.633900377606100E+004
2.000000000000000E+000	2.1329880E+000	-7.946358341069337E-001	1.633915777606831E+004
2.000000000000000E+000	2.1322134E+000	-7.949422261125871E-001	1.633930977607553E+004
2.000000000000000E+000	2.1314578E+000	-7.949610836105974E-001	1.633946177608275E+004
2.000000000000000E+000	2.1307189E+000	-7.949342576642895E-001	1.633961577609007E+004
2.000000000000000E+000	2.1299496E+000	-7.950931603407394E-001	1.633976777609729E+004
2.000000000000000E+000	2.1291792E+000	-7.955997850074130E-001	1.633991977610451E+004
2.000000000000000E+000	2.1284146E+000	-7.956484733621529E-001	1.634007277611177E+004
2.000000000000000E+000	2.1276307E+000	-7.963049468918073E-001	1.634022577611904E+004
2.000000000000000E+000	2.1269097E+000	-7.962647646194463E-001	1.634037777612626E+004
2.000000000000000E+000	2.1260848E+000	-7.961075098823063E-001	1.634052977613348E+004
2.000000000000000E+000	2.1253784E+000	-7.961217768804378E-001	1.634068377614080E+004
2.000000000000000E+000	2.1245422E+000	-7.964309681843833E-001	1.634083577614801E+004
2.000000000000000E+000	2.1238160E+000	-7.963829405291740E-001	1.634098777615523E+004
2.000000000000000E+000	2.1230497E+000	-7.966331439987009E-001	1.634114177616255E+004
2.000000000000000E+000	2.1223190E+000	-7.967563017818922E-001	1.634129377616977E+004
2.000000000000000E+000	2.1215343E+000	-7.969333227872148E-001	1.634144577617699E+004
2.000000000000000E+000	2.1207809E+000	-7.969511559961564E-001	1.634159977618430E+004
2.000000000000000E+000	2.1200113E+000	-7.971536796845360E-001	1.634175177619152E+004
2.000000000000000E+000	2.1192009E+000	-7.973229657570720E-001	1.634190377619874E+004
2.000000000000000E+000	2.1184418E+000	-7.977364600168273E-001	1.634205677620601E+004
2.000000000000000E+000	2.1177163E+000	-7.980102342084505E-001	1.634220977621328E+004
2.000000000000000E+000	2.1170211E+000	-7.986140634419634E-001	1.634236177622050E+004
2.000000000000000E+000	2.1162498E+000	-7.987130090280239E-001	1.634251377622772E+004
2.000000000000000E+000	2.1154251E+000	-7.989373752363123E-001	1.634266777623503E+004
2.000000000000000E+000	2.1147122E+000	-7.991571361744310E-001	1.634281977624225E+004
2.000000000000000E+000	2.1139550E+000	-7.993695389139148E-001	1.634297177624947E+004
2.000000000000000E+000	2.1131120E+000	-7.995134998261229E-001	1.634312577625678E+004
2.000000000000000E+000	2.1123664E+000	-8.001702098520465E-001	1.634327777626400E+004
2.000000000000000E+000	2.1116252E+000	-8.002978801744742E-001	1.634342977627122E+004
2.000000000000000E+000	2.1108630E+000	-8.005040985569174E-001	1.634358377627854E+004
2.000000000000000E+000	2.1101315E+000	-8.004951667851969E-001	1.634373577628576E+004
